CH1,CH2,CH3,CH4
734,735,734,736
735,735,736,740
734,735,737,740
733,734,733,737
732,732,732,736
730,731,730,732
730,729,729,732
726,727,727,729
725,725,725,727
724,725,723,727
723,724,720,722
723,723,717,722
722,722,719,725
723,725,721,725
726,726,725,729
728,729,728,730
732,733,733,737
734,734,735,740
735,736,736,741
735,734,736,739
731,733,733,736
730,731,731,734
729,731,731,733
728,730,729,731
725,725,726,727
725,725,725,727
724,724,723,726
722,724,721,722
722,724,718,720
725,725,719,723
725,725,721,724
727,730,723,728
730,731,729,732
732,734,734,737
733,735,736,739
734,737,737,740
734,735,734,737
732,732,733,736
731,732,732,736
730,729,731,734
728,728,729,733
725,725,726,727
724,725,723,726
724,724,721,725
723,723,718,723
722,722,719,721
724,725,721,724
726,727,725,727
726,729,727,728
732,734,730,734
732,734,732,738
734,735,735,741
734,735,736,740
732,734,736,736
732,732,733,735
730,731,733,734
728,730,731,731
726,727,727,727
725,725,727,727
723,724,725,724
721,724,722,722
722,724,718,720
723,723,718,722
724,725,720,724
728,728,723,728
729,729,726,730
732,733,731,736
734,735,735,740
734,735,737,741
735,734,737,740
731,732,736,737
730,731,733,735
730,729,732,732
728,729,731,730
726,727,725,727
726,726,723,726
